file,line,token,scope,context
paper/model_rebuild/revision_20260907/08_required_propositions.tex,369,a_i,baseline or explicit boundary prose,\left(\frac{\beta a_i}{\kappa}\right)^{1/\nu}
paper/model_rebuild/revision_20260907/08_required_propositions.tex,370,\Omega_i,baseline or explicit boundary prose,[(\Omega_i^0+d)^{1/\nu}-(\Omega_i^0)^{1/\nu}]
paper/model_rebuild/revision_20260907/08_required_propositions.tex,370,\Omega_i,baseline or explicit boundary prose,[(\Omega_i^0+d)^{1/\nu}-(\Omega_i^0)^{1/\nu}]
paper/model_rebuild/revision_20260907/08_required_propositions.tex,376,x_i,baseline or explicit boundary prose,\Delta x_i^{\mathrm{eq}}
paper/model_rebuild/revision_20260907/08_required_propositions.tex,378,x_i,baseline or explicit boundary prose,\Delta x_i^{\mathrm{dir}}.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,383,p_m,baseline or explicit boundary prose,"If study demand is zero at \(p_m^0\), uniqueness gives \(p_m^1=p_m^0\). If supply is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,383,p_m,baseline or explicit boundary prose,"If study demand is zero at \(p_m^0\), uniqueness gives \(p_m^1=p_m^0\). If supply is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,383,p_m,baseline or explicit boundary prose,"If study demand is zero at \(p_m^0\), uniqueness gives \(p_m^1=p_m^0\). If supply is"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,384,p_m,baseline or explicit boundary prose,"perfectly elastic at a common \(\bar p_m\), then"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,385,p_m,baseline or explicit boundary prose,\(p_m^1=p_m^0=\bar p_m\) and attenuation disappears. If a high equilibrium
paper/model_rebuild/revision_20260907/08_required_propositions.tex,385,p_m,baseline or explicit boundary prose,\(p_m^1=p_m^0=\bar p_m\) and attenuation disappears. If a high equilibrium
paper/model_rebuild/revision_20260907/08_required_propositions.tex,385,p_m,baseline or explicit boundary prose,\(p_m^1=p_m^0=\bar p_m\) and attenuation disappears. If a high equilibrium
paper/model_rebuild/revision_20260907/08_required_propositions.tex,401,x_i,baseline or explicit boundary prose,Fix a regime and its equilibrium objects. The common \(x_i^*\) is selected
paper/model_rebuild/revision_20260907/08_required_propositions.tex,403,s(q),baseline or explicit boundary prose,probability \(s(q)\) is exogenous and policy invariant. For typed baseline
paper/model_rebuild/revision_20260907/08_required_propositions.tex,404,q,baseline or explicit boundary prose,outcomes write \(s_g(q)=s(q)\): the same kernel enters valuation and realized
paper/model_rebuild/revision_20260907/08_required_propositions.tex,404,s(q),baseline or explicit boundary prose,outcomes write \(s_g(q)=s(q)\): the same kernel enters valuation and realized
paper/model_rebuild/revision_20260907/08_required_propositions.tex,413,a_i,baseline or explicit boundary prose,\Lambda_i^{\mathrm{plan}}
paper/model_rebuild/revision_20260907/08_required_propositions.tex,415,a_i,baseline or explicit boundary prose,a_ix_i^*.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,415,x_i,baseline or explicit boundary prose,a_ix_i^*.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,419,a_i,baseline or explicit boundary prose,\(\lambda_i^{\mathrm{plan}}=a_ix_i\) evaluated at the advancement optimizer.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,419,a_i,baseline or explicit boundary prose,\(\lambda_i^{\mathrm{plan}}=a_ix_i\) evaluated at the advancement optimizer.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,419,x_i,baseline or explicit boundary prose,\(\lambda_i^{\mathrm{plan}}=a_ix_i\) evaluated at the advancement optimizer.
paper/model_rebuild/revision_20260907/08_required_propositions.tex,427,a_i,baseline or explicit boundary prose,a_ix_i^*
paper/model_rebuild/revision_20260907/08_required_propositions.tex,427,x_i,baseline or explicit boundary prose,a_ix_i^*
paper/model_rebuild/revision_20260907/08_required_propositions.tex,429,s(q),baseline or explicit boundary prose,s(q)
paper/model_rebuild/revision_20260907/08_required_propositions.tex,435,q,baseline or explicit boundary prose,"dF(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,435,m,baseline or explicit boundary prose,"dF(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,442,a_i,baseline or explicit boundary prose,a_ix_i^*
paper/model_rebuild/revision_20260907/08_required_propositions.tex,442,x_i,baseline or explicit boundary prose,a_ix_i^*
paper/model_rebuild/revision_20260907/08_required_propositions.tex,444,s(q),baseline or explicit boundary prose,s(q)\mathbf 1\{r_i^*=E\}
paper/model_rebuild/revision_20260907/08_required_propositions.tex,445,q,baseline or explicit boundary prose,"dF(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,445,m,baseline or explicit boundary prose,"dF(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,453,a_i,baseline or explicit boundary prose,a_ix_i^*\rho_g
paper/model_rebuild/revision_20260907/08_required_propositions.tex,453,x_i,baseline or explicit boundary prose,a_ix_i^*\rho_g
paper/model_rebuild/revision_20260907/08_required_propositions.tex,455,q,baseline or explicit boundary prose,s_g(q)
paper/model_rebuild/revision_20260907/08_required_propositions.tex,461,q,baseline or explicit boundary prose,"dF_g(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,461,m,baseline or explicit boundary prose,"dF_g(q,m)."
paper/model_rebuild/revision_20260907/08_required_propositions.tex,464,x_i,baseline or explicit boundary prose,"There is one common \(x_i^*\), not an \(x_{ig}\) control. By the mixture"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,473,s(q),baseline or explicit boundary prose,\int s(q)
paper/model_rebuild/revision_20260907/08_required_propositions.tex,477,x_i,baseline or explicit boundary prose,"and let \(x_i^h=x_i^*(h,p_m^h)\). Adding and subtracting"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,477,x_i,baseline or explicit boundary prose,"and let \(x_i^h=x_i^*(h,p_m^h)\). Adding and subtracting"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,477,p_m,baseline or explicit boundary prose,"and let \(x_i^h=x_i^*(h,p_m^h)\). Adding and subtracting"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,478,a_i,baseline or explicit boundary prose,"\(a_ix_i^1Q_i^{\mathrm{ret},0}\) gives"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,478,x_i,baseline or explicit boundary prose,"\(a_ix_i^1Q_i^{\mathrm{ret},0}\) gives"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,482,a_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,482,x_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,482,x_i,baseline or explicit boundary prose,"a_i(x_i^1-x_i^0)Q_i^{\mathrm{ret},0}"
paper/model_rebuild/revision_20260907/08_required_propositions.tex,484,a_i,baseline or explicit boundary prose,a_ix_i^1
paper/model_rebuild/revision_20260907/08_required_propositions.tex,484,x_i,baseline or explicit boundary prose,a_ix_i^1
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,24,x_i,baseline or explicit boundary prose,Here \(x_i\) is project-development / advancement intensity. It advances
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,27,a_i,baseline or explicit boundary prose,\(\Lambda_i^{\mathrm{plan}}=a_ix_i^*\); route choice then assigns a realized
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,27,a_i,baseline or explicit boundary prose,\(\Lambda_i^{\mathrm{plan}}=a_ix_i^*\); route choice then assigns a realized
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,27,x_i,baseline or explicit boundary prose,\(\Lambda_i^{\mathrm{plan}}=a_ix_i^*\); route choice then assigns a realized
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,36,M,baseline or explicit boundary prose,M
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,40,\Omega_i,baseline or explicit boundary prose,\Omega_i
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,42,x_i,baseline or explicit boundary prose,x_i^*.
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,47,x_i,baseline or explicit boundary prose,x_i^*
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,49,a_i,baseline or explicit boundary prose,\Lambda_i^{\mathrm{plan}}
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,69,a_i,baseline or explicit boundary prose,a_ix_i^*\rho_g
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,69,x_i,baseline or explicit boundary prose,a_ix_i^*\rho_g
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,71,q,baseline or explicit boundary prose,s_g(q)
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,77,q,baseline or explicit boundary prose,"dF_g(q,m)."
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,77,m,baseline or explicit boundary prose,"dF_g(q,m)."
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,80,q,baseline or explicit boundary prose,"Here \(s_g(q)=s(q)\), as in Proposition 6. The classifier changes the"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,80,s(q),baseline or explicit boundary prose,"Here \(s_g(q)=s(q)\), as in Proposition 6. The classifier changes the"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,100,x_i,baseline or explicit boundary prose,of \(x_i\).
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,105,x_i,baseline or explicit boundary prose,"x_i,\ a_i,\ s(q),\ \tau_E,\ \mu_E,\ p_m"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,105,a_i,baseline or explicit boundary prose,"x_i,\ a_i,\ s(q),\ \tau_E,\ \mu_E,\ p_m"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,105,s(q),baseline or explicit boundary prose,"x_i,\ a_i,\ s(q),\ \tau_E,\ \mu_E,\ p_m"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,105,\tau_E,baseline or explicit boundary prose,"x_i,\ a_i,\ s(q),\ \tau_E,\ \mu_E,\ p_m"
paper/model_rebuild/revision_20260907/09_observed_outcomes.tex,105,p_m,baseline or explicit boundary prose,"x_i,\ a_i,\ s(q),\ \tau_E,\ \mu_E,\ p_m"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,13,a_i,baseline or explicit boundary prose,\subsubsection{Interface 1: Predetermined research capability \texorpdfstring{\(a_i\)}{a(i)}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,24,x_i,baseline or explicit boundary prose,"capability, but it is not \(x_i\) and does not identify \(a_i\) separately"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,24,a_i,baseline or explicit boundary prose,"capability, but it is not \(x_i\) and does not identify \(a_i\) separately"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,27,x_i,baseline or explicit boundary prose,\subsubsection{Interface 2: Advancement intensity \texorpdfstring{\(x_i\)}{x(i)}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,36,x_i,baseline or explicit boundary prose,\textit{Identification limit:} \(x_i\) advances viable projects toward route planning and excludes
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,40,a_i,baseline or explicit boundary prose,\subsubsection{Interface 3: Planning-stage projects \texorpdfstring{\(a_ix_i\)}{a(i)x(i)}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,40,x_i,baseline or explicit boundary prose,\subsubsection{Interface 3: Planning-stage projects \texorpdfstring{\(a_ix_i\)}{a(i)x(i)}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,50,a_i,baseline or explicit boundary prose,separately identify \(a_i\) and \(x_i\).
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,50,x_i,baseline or explicit boundary prose,separately identify \(a_i\) and \(x_i\).
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,52,k_i,baseline or explicit boundary prose,\subsubsection{Interface 4: Internal manufacturing capability \texorpdfstring{\(k_i\)}{k(i)}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,65,q,baseline or explicit boundary prose,\subsubsection{Interface 5: Project value \texorpdfstring{\(q\)}{project-value index}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,75,q,baseline or explicit boundary prose,not permit a direct MAH shift in \(q\).
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,77,m,baseline or explicit boundary prose,\subsubsection{Interface 6: Manufacturing complexity \texorpdfstring{\(m\)}{complexity index}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,86,m,baseline or explicit boundary prose,"\textit{Identification limit:} \(m\) is a project requirement, not developer"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,139,x_i,baseline or explicit boundary prose,\textit{Identification limit:} a patent response neither equals \(x_i\) nor
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,146,p_m,baseline or explicit boundary prose,\subsubsection{Interface 11: CMO price or scarcity \texorpdfstring{\(p_m^*\)}{equilibrium CMO price}}
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,158,p_m,baseline or explicit boundary prose,identify \(p_m^*\) or the supply and demand schedules.
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,160,q,baseline or explicit boundary prose,"\subsubsection{Interface 12: Transfer outside option \texorpdfstring{\(T(q,m)\)}{transfer value}}"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,160,m,baseline or explicit boundary prose,"\subsubsection{Interface 12: Transfer outside option \texorpdfstring{\(T(q,m)\)}{transfer value}}"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,169,q,baseline or explicit boundary prose,"baseline, and incomplete deal values need not identify \(T(q,m)\)."
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,169,m,baseline or explicit boundary prose,"baseline, and incomplete deal values need not identify \(T(q,m)\)."
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,176,M,baseline or explicit boundary prose,M
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,180,\Omega_i,baseline or explicit boundary prose,\Omega_i
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,182,x_i,baseline or explicit boundary prose,"x_i^*,"
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,188,x_i,baseline or explicit boundary prose,x_i^*
paper/model_rebuild/revision_20260907/10_empirical_mapping.tex,200,x_i,baseline or explicit boundary prose,cannot be placed before the ex ante choice of \(x_i\).
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,58,q,inactive extension,"probabilities, an extension may introduce \(\chi^I(q,m)\) and"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,58,m,inactive extension,"probabilities, an extension may introduce \(\chi^I(q,m)\) and"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,59,q,inactive extension,"\(\chi^E(q,m)\). These would replace neither the baseline route choice nor the"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,59,m,inactive extension,"\(\chi^E(q,m)\). These would replace neither the baseline route choice nor the"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,63,M,inactive extension,M=1
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,65,q,inactive extension,"\chi^E(q,m)\uparrow"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,65,m,inactive extension,"\chi^E(q,m)\uparrow"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,74,q,inactive extension,"value \(T(q,m)\). No bargaining protocol, transfer price, adoption cost, or"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,74,m,inactive extension,"value \(T(q,m)\). No bargaining protocol, transfer price, adoption cost, or"
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,77,q,inactive extension,"\(T(q,m)\) remains the exogenous non-retained outside option of the baseline."
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,77,m,inactive extension,"\(T(q,m)\) remains the exogenous non-retained outside option of the baseline."
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,97,p_m,inactive extension,qualified-capacity market at \(p_m^*\).
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,103,x_i,inactive extension,\(x_i^R\) and project development \(x_i^D\). A resource or financing
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,103,x_i,inactive extension,\(x_i^R\) and project development \(x_i^D\). A resource or financing
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,105,x_i,inactive extension,\(x_i^D\uparrow\) together with \(x_i^R\downarrow\). The block is not
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,105,x_i,inactive extension,\(x_i^D\uparrow\) together with \(x_i^R\downarrow\). The block is not
paper/model_rebuild/revision_20260907/11_extensions_not_baseline.tex,112,x_i,inactive extension,"\(x_i\), commercialization organization, retained authorization,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,29,m,baseline or explicit boundary prose,\label{sec:p16m-model}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,32,m,baseline or explicit boundary prose,\label{subsec:p16m-environment}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,35,a_i,baseline or explicit boundary prose,research capability \(a_i>0\) and internal manufacturing capability
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,36,k_i,baseline or explicit boundary prose,"\(k_i>0\), distributed according to \(H(a,k)\). A viable project that reaches"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,37,q,baseline or explicit boundary prose,commercialization-relevant planning draws value \(q>0\) and manufacturing
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,38,m,baseline or explicit boundary prose,"requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,38,q,baseline or explicit boundary prose,"requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,38,m,baseline or explicit boundary prose,"requirement \(m>0\) from the exogenous distribution \(F(q,m)\). For empirical"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,41,q,baseline or explicit boundary prose,"F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,41,m,baseline or explicit boundary prose,"F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,41,q,baseline or explicit boundary prose,"F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,41,m,baseline or explicit boundary prose,"F(q,m)=\sum_{g\in\{O,\mathrm{Inc}\}}\rho_gF_g(q,m),"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,47,M,baseline or explicit boundary prose,"The institutional regime is \(M\in\{0,1\}\). The pre-MAH regime sets the"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,51,\tau_E,baseline or explicit boundary prose,"\tau_E(0)=+\infty,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,53,\tau_E,baseline or explicit boundary prose,"\tau_E(1)=\bar\tau_E<+\infty,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,53,\tau_E,baseline or explicit boundary prose,"\tau_E(1)=\bar\tau_E<+\infty,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,54,\tau_E,baseline or explicit boundary prose,\qquad \bar\tau_E\geq0.
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,55,m,baseline or explicit boundary prose,\label{eq:p16m-policy}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,63,x_i,baseline or explicit boundary prose,"chooses one common \(x_i\geq0\), interpreted as project-development / advancement intensity. It advances viable"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,69,a_i,baseline or explicit boundary prose,\lambda_i^{\mathrm{plan}}=a_ix_i.
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,69,a_i,baseline or explicit boundary prose,\lambda_i^{\mathrm{plan}}=a_ix_i.
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,69,x_i,baseline or explicit boundary prose,\lambda_i^{\mathrm{plan}}=a_ix_i.
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,70,m,baseline or explicit boundary prose,\label{eq:p16m-planning}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,73,M,baseline or explicit boundary prose,"Timing is as follows. First, \(M\) is observed and developers anticipate the"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,74,x_i,baseline or explicit boundary prose,"market-consistent qualified-service price. Second, they choose \(x_i\)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,75,q,baseline or explicit boundary prose,"Third, planning-stage projects draw \((q,m)\) and choose a route. Fourth,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,75,m,baseline or explicit boundary prose,"Third, planning-stage projects draw \((q,m)\) and choose a route. Fourth,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,76,s(q),baseline or explicit boundary prose,"downstream realization occurs with exogenous probability \(s(q)\). Finally,"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,80,a_i,baseline or explicit boundary prose,"determine the predetermined \(a_i\), but they are outside the baseline"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,84,m,baseline or explicit boundary prose,\label{subsec:p16m-technologies}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,87,q,baseline or explicit boundary prose,"\(y(p;q)=Aqp^{-\varepsilon}\), where \(A>0\) and \(\varepsilon>1\)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,94,q,baseline or explicit boundary prose,"R(q,c)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,102,m,baseline or explicit boundary prose,\label{eq:p16m-return}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,105,q,baseline or explicit boundary prose,\(R_q>0\) and \(R_c<0\).
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,107,m,baseline or explicit boundary prose,"Internal production uses marginal cost \(c_I(m,k_i)\), with"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,107,k_i,baseline or explicit boundary prose,"Internal production uses marginal cost \(c_I(m,k_i)\), with"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,108,m,baseline or explicit boundary prose,"\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,108,m,baseline or explicit boundary prose,"\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,108,k_i,baseline or explicit boundary prose,"\(c_{I,m}>0\) and \(c_{I,k}<0\), and setup cost \(F_I(m,k_i)\), with"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,109,m,baseline or explicit boundary prose,"\(F_{I,m}>0\) and \(F_{I,k}<0\) on the feasible domain. Internal production"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,110,k_i,baseline or explicit boundary prose,"is unavailable when \(k_i<\underline{k}(m)\), represented by"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,110,m,baseline or explicit boundary prose,"is unavailable when \(k_i<\underline{k}(m)\), represented by"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,111,m,baseline or explicit boundary prose,"\(F_I(m,k_i)=+\infty\). On the feasible domain its route value is"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,111,k_i,baseline or explicit boundary prose,"\(F_I(m,k_i)=+\infty\). On the feasible domain its route value is"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,113,W_i^,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,113,q,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,113,m,baseline or explicit boundary prose,"W_i^I(q,m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,s(q),baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,q,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,k_i,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,115,k_i,baseline or explicit boundary prose,"s(q)R\!\left(q,c_I(m,k_i)\right)-F_I(m,k_i)."
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,116,m,baseline or explicit boundary prose,\label{eq:p16m-internal}
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,118,W_i^,baseline or explicit boundary prose,Below the feasibility threshold define \(W_i^I=-\infty\) directly;
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,121,m,baseline or explicit boundary prose,"Entrusted production uses external marginal cost \(c_E(m)\), requires"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,122,m,baseline or explicit boundary prose,"\(b(m)>0\) units of qualified capacity with \(b'(m)>0\), incurs setup cost"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,122,m,baseline or explicit boundary prose,"\(b(m)>0\) units of qualified capacity with \(b'(m)>0\), incurs setup cost"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,123,m,baseline or explicit boundary prose,"\(F_E(m)\), and leaves the holder with burden \(\mu_E\geq0\). At the"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,124,p_m,baseline or explicit boundary prose,"qualified-capacity price \(p_m\),"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,127,W_i^,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,127,q,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,127,m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,127,M,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,127,p_m,baseline or explicit boundary prose,"W_i^E(q,m;M,p_m)"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,129,s(q),baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)-F_E(m)-p_mb(m)\\"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,129,q,baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)-F_E(m)-p_mb(m)\\"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,129,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)-F_E(m)-p_mb(m)\\"
paper/model_rebuild/revision_20260907/13_main_text_model_candidate.tex,129,m,baseline or explicit boundary prose,"s(q)R\!\left(q,c_E(m)\right)-F_E(m)-p_mb(m)\\"
